bnumber	domain
b2856	IPR001789
b2856	IPR000792
b2859	IPR013388
b2860	IPR025948
b2860	IPR001584
b2860	IPR012337
b2860	IPR036397
b2861	IPR009057
b2861	IPR002514
b2863	IPR008928
b2863	IPR012341
b2865	IPR011055
b2865	IPR018392
b2865	IPR036779
b2865	IPR016047
b2866	IPR000674
b2866	IPR036856
b2866	IPR008274
b2866	IPR037165
b2867	IPR005107
b2867	IPR036683
b2867	IPR016166
b2867	IPR036318
b2867	IPR016169
b2867	IPR002346
b2868	IPR002888
b2868	IPR036884
b2868	IPR036010
b2868	IPR001041
b2868	IPR012675
b2869	IPR003593
b2869	IPR009057
b2869	IPR002197
b2869	IPR027417
b2869	IPR000014
b2869	IPR035965
b2869	IPR002078
b2869	IPR025662
b2869	IPR025943
b2869	IPR025944
b2870	IPR006132
b2870	IPR006130
b2870	IPR036901
b2870	IPR006131
b2870	IPR017702
b2871	IPR010081
b2871	IPR019871
b2871	IPR001926
b2871	IPR036052
b2872	IPR001261
b2872	IPR036264
b2872	IPR002933
b2872	IPR017706
b2872	IPR011650
b2873	IPR006680
b2873	IPR023766
b2873	IPR011778
b2873	IPR011059
b2873	IPR032466
b2874	IPR036393
b2874	IPR001048
b2874	IPR003964
b2875	IPR017695
b2875	IPR003777
b2875	IPR027051
b2876	IPR036565
b2876	IPR017587
b2877	IPR017696
b2877	IPR025877
b2877	IPR029044
b2878	IPR017896
b2878	IPR017900
b2878	IPR028261
b2878	IPR036188
b2878	IPR023753
b2878	IPR009051
b2878	IPR017701
b2879	IPR006680
b2879	IPR017700
b2879	IPR011059
b2879	IPR032466
b2880	IPR005107
b2880	IPR036683
b2880	IPR016166
b2880	IPR036318
b2880	IPR016169
b2880	IPR002346
b2880	IPR017698
b2881	IPR002888
b2881	IPR036884
b2881	IPR000674
b2881	IPR036856
b2881	IPR016208
b2881	IPR008274
b2881	IPR037165
b2881	IPR012675
b2881	IPR017699
b2882	IPR006042
b2882	IPR029938
b2882	IPR006043
b2883	IPR006680
b2883	IPR014311
b2883	IPR011059
b2883	IPR032466
b2886	IPR017896
b2886	IPR017900
b2887	IPR017896
b2887	IPR017900
b2887	IPR028261
b2887	IPR036188
b2887	IPR023753
b2887	IPR006006
b2887	IPR009051
b2888	IPR017588
b2888	IPR006042
b2888	IPR006043
b2889	IPR011876
b2889	IPR015797
b2889	IPR000086
b2890	IPR004364
b2890	IPR006195
b2890	IPR002313
b2890	IPR034762
b2890	IPR044136
b2890	IPR018149
b2890	IPR012340
b2890	IPR004365
b2891	IPR005139
b2891	IPR000352
b2891	IPR004374
b2892	IPR001667
b2892	IPR038763
b2892	IPR003156
b2892	IPR004610
b2892	IPR041122
b2893	IPR033954
b2893	IPR018950
b2893	IPR009094
b2893	IPR012336
b2893	IPR036249
b2893	IPR017937
b2893	IPR013766
b2894	IPR044068
b2894	IPR011010
b2894	IPR013762
b2894	IPR002104
b2894	IPR010998
b2894	IPR004107
b2894	IPR011932
b2894	IPR023009
b2895	IPR008254
b2895	IPR001226
b2895	IPR010086
b2895	IPR029039
b2896	IPR009883
b2897	IPR005631
b2897	IPR036714
b2898	IPR006222
b2898	IPR029043
b2898	IPR023758
b2898	IPR017703
b2899	IPR004254
b2899	IPR005744
b2900	IPR008314
b2900	IPR007374
b2900	IPR015947
b2901	IPR001360
b2901	IPR018120
b2901	IPR033132
b2901	IPR017853
b2902	IPR036291
b2902	IPR020904
b2902	IPR002347
b2903	IPR003437
b2903	IPR020581
b2903	IPR015424
b2903	IPR015422
b2903	IPR015421
b2904	IPR003016
b2904	IPR000089
b2904	IPR002930
b2904	IPR033753
b2904	IPR017453
b2904	IPR011053
b2905	IPR006223
b2905	IPR022903
b2905	IPR028896
b2905	IPR013977
b2905	IPR006222
b2905	IPR029043
b2905	IPR027266
b2906	IPR002938
b2906	IPR036188
b2906	IPR018168
b2906	IPR010971
b2907	IPR002938
b2907	IPR036188
b2907	IPR018168
b2907	IPR011295
b2907	IPR010971
b2908	IPR007865
b2908	IPR029149
b2908	IPR036005
b2908	IPR000994
b2908	IPR001714
b2908	IPR001131
b2909	IPR011978
b2909	IPR036255
b2910	IPR007838
b2910	IPR036192
b2910	IPR023771
b2912	IPR002698
b2912	IPR024185
b2912	IPR037171
b2913	IPR002912
b2913	IPR006139
b2913	IPR029753
b2913	IPR029752
b2913	IPR006140
b2913	IPR036291
b2914	IPR037171
b2914	IPR020672
b2914	IPR004788
b2915	IPR005119
b2916	IPR017685
b2916	IPR023490
b2916	IPR005119
b2916	IPR000847
b2916	IPR036388
b2916	IPR036390
b2917	IPR006159
b2917	IPR016176
b2917	IPR006158
b2917	IPR036724
b2917	IPR006099
b2917	IPR006098
b2918	IPR005129
b2918	IPR027417
b2919	IPR029045
b2919	IPR018376
b2919	IPR001753
b2919	IPR014748
b2920	IPR026888
b2920	IPR038460
b2920	IPR003702
b2920	IPR037171
b2920	IPR017821
b2921	IPR005119
b2921	IPR000847
b2921	IPR036388
b2921	IPR036390
b2922	IPR007497
b2923	IPR023445
b2923	IPR001123
b2923	IPR004777
b2924	IPR010920
b2924	IPR006685
b2924	IPR011066
b2924	IPR006686
b2924	IPR011014
b2924	IPR023408
b2924	IPR008910
b2925	IPR013785
b2925	IPR000771
b2925	IPR006411
b2926	IPR001576
b2926	IPR015911
b2926	IPR015824
b2926	IPR036043
b2927	IPR006422
b2927	IPR020831
b2927	IPR020830
b2927	IPR020829
b2927	IPR020828
b2927	IPR036291
b2928	IPR027417
b2929	IPR007761
b2929	IPR038026
b2930	IPR004464
b2933	IPR036095
b2933	IPR013011
b2933	IPR003501
b2933	IPR029503
b2933	IPR003352
b2933	IPR013014
b2933	IPR004718
b2934	IPR016152
b2934	IPR002178
b2935	IPR029061
b2935	IPR009014
b2935	IPR005475
b2935	IPR005478
b2935	IPR020826
b2935	IPR033248
b2935	IPR033247
b2935	IPR005474
b2936	IPR001915
b2937	IPR023694
b2937	IPR005925
b2937	IPR006035
b2937	IPR023696
b2937	IPR020855
b2938	IPR009006
b2938	IPR040634
b2938	IPR041128
b2938	IPR002985
b2938	IPR022657
b2938	IPR022644
b2938	IPR022653
b2938	IPR000183
b2938	IPR029066
b2939	IPR020196
b2940	IPR020102
b2942	IPR022631
b2942	IPR022630
b2942	IPR022629
b2942	IPR022628
b2942	IPR002133
b2942	IPR022636
b2943	IPR020846
b2943	IPR005828
b2943	IPR036259
b2943	IPR003663
b2943	IPR005829
b2944	IPR006640
b2944	IPR035240
b2944	IPR023483
b2945	IPR007346
b2946	IPR029028
b2946	IPR015947
b2946	IPR006700
b2946	IPR029026
b2947	IPR011761
b2947	IPR013815
b2947	IPR006284
b2947	IPR004218
b2947	IPR004215
b2947	IPR016185
b2948	IPR003774
b2949	IPR012337
b2949	IPR005227
b2949	IPR006641
b2949	IPR037027
b2950	IPR003593
b2950	IPR027417
b2950	IPR006321
b2950	IPR001482
b2951	IPR001608
b2951	IPR029066
b2951	IPR011078
b2952	IPR003425
b2953	IPR005228
b2953	IPR003746
b2953	IPR036591
b2954	IPR020922
b2954	IPR002637
b2954	IPR029001
b2955	IPR034505
b2955	IPR006638
b2955	IPR010723
b2955	IPR004559
b2955	IPR007197
b2955	IPR023404
b2956	IPR009592
b2957	IPR004550
b2957	IPR036152
b2957	IPR006034
b2957	IPR020827
b2957	IPR027475
b2957	IPR040919
b2957	IPR027473
b2957	IPR027474
b2957	IPR037152
b2958	IPR021307
b2959	IPR007416
b2960	IPR029063
b2960	IPR003358
b2961	IPR005760
b2961	IPR011257
b2961	IPR004036
b2961	IPR003651
b2961	IPR004035
b2961	IPR003265
b2961	IPR000445
b2961	IPR023170
b2961	IPR044298
b2961	IPR029119
b2961	IPR015797
b2962	IPR007457
b2962	IPR036766
b2963	IPR023346
b2963	IPR023664
b2963	IPR024570
b2963	IPR000189
b2963	IPR008258
b2964	IPR020846
b2964	IPR036259
b2964	IPR004740
b2964	IPR033667
b2965	IPR011006
b2965	IPR005308
b2965	IPR011193
b2965	IPR000310
b2965	IPR027464
b2965	IPR008286
b2965	IPR036633
b2965	IPR015424
b2965	IPR015422
b2965	IPR015421
b2966	IPR007563
b2968	IPR007690
b2968	IPR023229
b2969	IPR025691
b2969	IPR007812
b2969	IPR025691
b2969	IPR007812
b2970	IPR036034
b2970	IPR024961
b2970	IPR001639
b2970	IPR036034
b2970	IPR024961
b2970	IPR001639
b2971	IPR016502
b2972	IPR010627
b2972	IPR014032
b2972	IPR000045
b2975	IPR003804
b2976	IPR011076
b2976	IPR023310
b2976	IPR001465
b2976	IPR006253
b2977	IPR038084
b2977	IPR005624
b2979	IPR016166
b2979	IPR036318
b2979	IPR016164
b2979	IPR004113
b2979	IPR004490
b2979	IPR006094
b2979	IPR016171
b2980	IPR011711
b2980	IPR008920
b2980	IPR000524
b2980	IPR036388
b2980	IPR036390
b2981	IPR016181
b2981	IPR039968
b2982	IPR002559
b2982	IPR008490
b2983	IPR002797
b2984	IPR027417
b2985	IPR027417
b2986	IPR027417
b2987	IPR001204
b2988	IPR007921
b2988	IPR005494
b2988	IPR038765
b2988	IPR016185
b2989	IPR010987
b2989	IPR036282
b2989	IPR040079
b2989	IPR004045
b2989	IPR036249
b2990	IPR037254
b2990	IPR019812
b2990	IPR001109
b2991	IPR039002
b2991	IPR020538
b2991	IPR000688
b2992	IPR023994
b2992	IPR038530
b2993	IPR004419
b2993	IPR023430
b2993	IPR000671
b2994	IPR001501
b2994	IPR018194
b2994	IPR029014
b2995	IPR005614
b2996	IPR017896
b2996	IPR017900
b2996	IPR019546
b2997	IPR027394
b2997	IPR006137
b2997	IPR037148
b2997	IPR037024
b2997	IPR001821
b2997	IPR006311
b2997	IPR019546
b2998	IPR022574
b3001	IPR023210
b3001	IPR036812
b3002	IPR005134
b3002	IPR020761
b3003	IPR036291
b3003	IPR020904
b3003	IPR002347
b3005	IPR003400
b3005	IPR014170
b3006	IPR002898
b3006	IPR014164
b3008	IPR000277
b3008	IPR006233
b3008	IPR015424
b3008	IPR015422
b3008	IPR015421
b3009	IPR032818
b3009	IPR032816
b3010	IPR009057
b3010	IPR018060
b3010	IPR009594
b3011	IPR001670
b3011	IPR018211
b3012	IPR020471
b3012	IPR044504
b3012	IPR018170
b3012	IPR023210
b3012	IPR036812
b3013	IPR024289
b3014	IPR006817
b3014	IPR016367
b3017	IPR001117
b3017	IPR011706
b3017	IPR011707
b3017	IPR008972
b3017	IPR026589
b3017	IPR006311
b3017	IPR019546
b3018	IPR004552
b3018	IPR002123
b3019	IPR006691
b3019	IPR035516
b3019	IPR013760
b3019	IPR002205
b3019	IPR013758
b3019	IPR013757
b3019	IPR005742
b3020	IPR030678
b3020	IPR039424
b3020	IPR000914
b3021	IPR001387
b3021	IPR010982
b3021	IPR022452
b3021	IPR032758
b3021	IPR022453
b3022	IPR038493
b3022	IPR031451
b3023	IPR010499
b3023	IPR029442
b3023	IPR011256
b3024	IPR036700
b3024	IPR005220
b3024	IPR016052
b3025	IPR011006
b3025	IPR001867
b3025	IPR001789
b3025	IPR039420
b3025	IPR036388
b3026	IPR013727
b3026	IPR003594
b3026	IPR036890
b3026	IPR005467
b3026	IPR003661
b3026	IPR036097
b3026	IPR004358
b3027	IPR022553
b3028	IPR003680
b3028	IPR029039
b3029	IPR007138
b3029	IPR011008
b3030	IPR002288
b3030	IPR003594
b3030	IPR036890
b3030	IPR020568
b3030	IPR014721
b3030	IPR001241
b3030	IPR013760
b3030	IPR013759
b3030	IPR013506
b3030	IPR018522
b3030	IPR005737
b3030	IPR006171
b3031	IPR029058
b3031	IPR008886
b3032	IPR004843
b3032	IPR026575
b3032	IPR029052
b3033	IPR009659
b3034	IPR004385
b3034	IPR015797
b3034	IPR020084
b3034	IPR000086
b3035	IPR003423
b3035	IPR010130
b3037	IPR009576
b3038	IPR005494
b3038	IPR016185
b3039	IPR014436
b3039	IPR004183
b3040	IPR003689
b3040	IPR023498
b3041	IPR017945
b3041	IPR000422
b3042	IPR007475
b3043	IPR000259
b3043	IPR036937
b3043	IPR008966
b3044	IPR009057
b3044	IPR002514
b3045	IPR025948
b3045	IPR001584
b3045	IPR012337
b3045	IPR036397
b3046	IPR000015
b3046	IPR018030
b3046	IPR042186
b3046	IPR025949
b3046	IPR043142
b3046	IPR025885
b3046	IPR037224
b3047	IPR013783
b3047	IPR008962
b3047	IPR036316
b3047	IPR001829
b3047	IPR016148
b3047	IPR018046
b3047	IPR016147
b3048	IPR008966
b3049	IPR015065
b3049	IPR036295
b3050	IPR010840
b3051	IPR001107
b3051	IPR036013
b3051	IPR031905
b3051	IPR027705
b3052	IPR023030
b3052	IPR002173
b3052	IPR004821
b3052	IPR011611
b3052	IPR011913
b3052	IPR011914
b3052	IPR029056
b3052	IPR014729
b3053	IPR023057
b3053	IPR005190
b3053	IPR043519
b3053	IPR013546
b3054	IPR007899
b3054	IPR033469
b3054	IPR023577
b3054	IPR039013
b3055	IPR003646
b3055	IPR016476
b3056	IPR012006
b3056	IPR003607
b3056	IPR006674
b3056	IPR043519
b3056	IPR002646
b3056	IPR032828
b3057	IPR003824
b3058	IPR006156
b3058	IPR006157
b3058	IPR043133
b3059	IPR003811
b3060	IPR005119
b3060	IPR000847
b3060	IPR036388
b3060	IPR036390
b3061	IPR004646
b3062	IPR004647
b3062	IPR036660
b3063	IPR030676
b3063	IPR001898
b3064	IPR043129
b3064	IPR000905
b3064	IPR017861
b3064	IPR017860
b3064	IPR022450
b3065	IPR001911
b3065	IPR018278
b3065	IPR038380
b3066	IPR016136
b3066	IPR013264
b3066	IPR037068
b3066	IPR019475
b3066	IPR006295
b3066	IPR013173
b3066	IPR036977
b3066	IPR030846
b3066	IPR034151
b3066	IPR006171
b3066	IPR002694
b3067	IPR014284
b3067	IPR000943
b3067	IPR009042
b3067	IPR007627
b3067	IPR007624
b3067	IPR007630
b3067	IPR007631
b3067	IPR007127
b3067	IPR042189
b3067	IPR013325
b3067	IPR013324
b3067	IPR012760
b3067	IPR028630
b3067	IPR036388
b3068	IPR015637
b3068	IPR023502
b3068	IPR005122
b3068	IPR036895
b3070	IPR013113
b3070	IPR017927
b3070	IPR039261
b3070	IPR017938
b3070	IPR007037
b3070	IPR039374
b3071	IPR005149
b3071	IPR036388
b3071	IPR036390
b3072	IPR004090
b3072	IPR004089
b3072	IPR001610
b3072	IPR000014
b3072	IPR035965
b3072	IPR013655
b3073	IPR005814
b3073	IPR017747
b3073	IPR015424
b3073	IPR015422
b3073	IPR015421
b3074	IPR012340
b3074	IPR002547
b3075	IPR000843
b3075	IPR010982
b3075	IPR028082
b3076	IPR004199
b3076	IPR036156
b3076	IPR011013
b3076	IPR008979
b3076	IPR014718
b3076	IPR006101
b3076	IPR023232
b3076	IPR023933
b3076	IPR006103
b3076	IPR023230
b3076	IPR006102
b3076	IPR006104
b3076	IPR017853
b3076	IPR013783
b3076	IPR032312
b3077	IPR004375
b3077	IPR037012
b3078	IPR002293
b3080	IPR008928
b3080	IPR012341
b3080	IPR001661
b3081	IPR013785
b3081	IPR036188
b3081	IPR023753
b3081	IPR001155
b3082	IPR039060
b3082	IPR001387
b3082	IPR010982
b3083	IPR018669
b3084	IPR002052
b3084	IPR017237
b3084	IPR029063
b3084	IPR007848
b3085	IPR002725
b3086	IPR003848
b3087	IPR000683
b3087	IPR036291
b3088	IPR005496
b3088	IPR022369
b3089	IPR001991
b3089	IPR036458
b3089	IPR023025
b3090	IPR019629
b3090	IPR026267
b3091	IPR007392
b3091	IPR013974
b3091	IPR044144
b3092	IPR032466
b3092	IPR003766
b3093	IPR011701
b3093	IPR020846
b3093	IPR036259
b3094	IPR011711
b3094	IPR008920
b3094	IPR000524
b3094	IPR036388
b3094	IPR036390
b3095	IPR032818
b3095	IPR032816
b3096	IPR026574
b3096	IPR027398
b3097	IPR009468
b3098	IPR043605
b3098	IPR043604
b3098	IPR010279
b3099	IPR009937
b3100	IPR025612
b3101	IPR032808
b3102	IPR010987
b3102	IPR036282
b3102	IPR040079
b3102	IPR004045
b3102	IPR016639
b3102	IPR036249
b3103	IPR008523
b3104	IPR008523
b3105	IPR005119
b3105	IPR000847
b3105	IPR036388
b3105	IPR036390
b3106	IPR012093
b3106	IPR003829
b3106	IPR041602
b3106	IPR014710
b3106	IPR011051
b3113	IPR006056
b3113	IPR019897
b3113	IPR035959
b3113	IPR006175
b3114	IPR005949
b3114	IPR019777
b3114	IPR001150
b3114	IPR004184
b3115	IPR004372
b3115	IPR000890
b3115	IPR023865
b3115	IPR043129
b3115	IPR024917
b3116	IPR018227
b3116	IPR004694
b3116	IPR023726
b3117	IPR001926
b3117	IPR000634
b3117	IPR005789
b3117	IPR036052
b3118	IPR005119
b3118	IPR000847
b3118	IPR036388
b3118	IPR036390
b3120	IPR016420
b3124	IPR018193
b3124	IPR004381
b3124	IPR018197
b3124	IPR036129
b3125	IPR002204
b3125	IPR008927
b3125	IPR013328
b3125	IPR006115
b3125	IPR015815
b3125	IPR036291
b3125	IPR029154
b3125	IPR006398
b3126	IPR005000
b3126	IPR017648
b3126	IPR015813
b3126	IPR040442
b3127	IPR011701
b3127	IPR020846
b3127	IPR036259
b3127	IPR000849
b3128	IPR007392
b3128	IPR017654
b3128	IPR032893
b3128	IPR013974
b3128	IPR044144
b3129	IPR031848
b3129	IPR007159
b3129	IPR037914
b3130	IPR021679
b3131	IPR014036
b3131	IPR001034
b3131	IPR037171
b3131	IPR018356
b3131	IPR036388
b3131	IPR036390
b3132	IPR013785
b3132	IPR012062
b3132	IPR023435
b3133	IPR004720
b3133	IPR036667
b3133	IPR018455
b3134	IPR004700
b3135	IPR006680
b3135	IPR003764
b3135	IPR032466
b3136	IPR035466
b3136	IPR001347
b3136	IPR035464
b3136	IPR014180
b3137	IPR013785
b3137	IPR000771
b3137	IPR023788
b3137	IPR011288
b3138	IPR004720
b3138	IPR036667
b3138	IPR018455
b3139	IPR004700
b3140	IPR004704
b3141	IPR006148
b3141	IPR004547
b3141	IPR018321
b3141	IPR037171
b3142	IPR000259
b3142	IPR036937
b3142	IPR008966
b3143	IPR013783
b3143	IPR008962
b3143	IPR036316
b3143	IPR001829
b3143	IPR016148
b3143	IPR018046
b3143	IPR016147
b3144	IPR000015
b3144	IPR018030
b3144	IPR042186
b3144	IPR025949
b3144	IPR043142
b3144	IPR025885
b3144	IPR037224
b3145	IPR000259
b3145	IPR036937
b3145	IPR008966
b3146	IPR000878
b3146	IPR035996
b3146	IPR014777
b3146	IPR014776
b3146	IPR008189
b3146	IPR018063
b3147	IPR007443
b3147	IPR008939
b3147	IPR028082
b3147	IPR011990
b3148	IPR011335
b3148	IPR011856
b3148	IPR003509
b3149	IPR023070
b3149	IPR035461
b3149	IPR001347
b3150	IPR007055
b3150	IPR014004
b3151	IPR005524
b3152	IPR016040
b3152	IPR036291
b3152	IPR000534
b3153	IPR006286
b3153	IPR029062
b3153	IPR002818
b3154	IPR012349
b3154	IPR011194
b3155	IPR000305
b3155	IPR035901
b3155	IPR022992
b3156	IPR016181
b3156	IPR000182
b3157	IPR039543
b3157	IPR003033
b3157	IPR036527
b3157	IPR016830
b3158	IPR001539
b3158	IPR036206
b3158	IPR043692
b3159	IPR001539
b3159	IPR043693
b3160	IPR011251
b3160	IPR036661
b3160	IPR019949
b3161	IPR018227
b3161	IPR013061
b3161	IPR013059
b3162	IPR021046
b3162	IPR034415
b3162	IPR005580
b3162	IPR011545
b3162	IPR028618
b3162	IPR014001
b3162	IPR001650
b3162	IPR012677
b3162	IPR027417
b3162	IPR000629
b3162	IPR014014
b3163	IPR023605
b3163	IPR013026
b3163	IPR011990
b3163	IPR013105
b3163	IPR019734
b3164	IPR001247
b3164	IPR015847
b3164	IPR036345
b3164	IPR004087
b3164	IPR004088
b3164	IPR036612
b3164	IPR012340
b3164	IPR012162
b3164	IPR027408
b3164	IPR015848
b3164	IPR036456
b3164	IPR020568
b3164	IPR022967
b3164	IPR003029
b3165	IPR000589
b3165	IPR005290
b3165	IPR009068
b3166	IPR020103
b3166	IPR002501
b3166	IPR015947
b3166	IPR036974
b3166	IPR014780
b3166	IPR015240
b3166	IPR032819
b3167	IPR015946
b3167	IPR000238
b3167	IPR023799
b3167	IPR020053
b3168	IPR009061
b3168	IPR013575
b3168	IPR044145
b3168	IPR006847
b3168	IPR027417
b3168	IPR005225
b3168	IPR000795
b3168	IPR000178
b3168	IPR015760
b3168	IPR023115
b3168	IPR036925
b3168	IPR009000
b3169	IPR010995
b3169	IPR015946
b3169	IPR025249
b3169	IPR009019
b3169	IPR012340
b3169	IPR030842
b3169	IPR036555
b3169	IPR022967
b3169	IPR003029
b3169	IPR013735
b3169	IPR010214
b3169	IPR010213
b3170	IPR003728
b3170	IPR028998
b3170	IPR036847
b3170	IPR028989
b3170	IPR035956
b3172	IPR023437
b3172	IPR001518
b3172	IPR018223
b3172	IPR023434
b3172	IPR024074
b3172	IPR024073
b3172	IPR014729
b3173	IPR017850
b3173	IPR040423
b3173	IPR000917
b3175	IPR004692
b3176	IPR005844
b3176	IPR016055
b3176	IPR005845
b3176	IPR005846
b3176	IPR005843
b3176	IPR036900
b3176	IPR016066
b3176	IPR005841
b3176	IPR006352
b3177	IPR006390
b3177	IPR011005
b3177	IPR000489
b3178	IPR003593
b3178	IPR041569
b3178	IPR003959
b3178	IPR003960
b3178	IPR005936
b3178	IPR027417
b3178	IPR011546
b3178	IPR000642
b3178	IPR037219
b3179	IPR015507
b3179	IPR002877
b3179	IPR004512
b3179	IPR029063
b3180	IPR001890
b3180	IPR017924
b3180	IPR035920
b3181	IPR036953
b3181	IPR018151
b3181	IPR006359
b3181	IPR028624
b3181	IPR001437
b3181	IPR023459
b3181	IPR022691
b3181	IPR036805
b3182	IPR012338
b3182	IPR000667
b3183	IPR031167
b3183	IPR006073
b3183	IPR035101
b3183	IPR014100
b3183	IPR006074
b3183	IPR006169
b3183	IPR036726
b3183	IPR027417
b3184	IPR000620
b3185	IPR001684
b3185	IPR018261
b3186	IPR036164
b3186	IPR028909
b3186	IPR001787
b3186	IPR018258
b3187	IPR008949
b3187	IPR000092
b3187	IPR033749
b3188	IPR010982
b3188	IPR038722
b3189	IPR001986
b3189	IPR036968
b3189	IPR013792
b3189	IPR005750
b3190	IPR002634
b3190	IPR036065
b3191	IPR002645
b3191	IPR036513
b3192	IPR008869
b3192	IPR042245
b3193	IPR030970
b3193	IPR003399
b3194	IPR003453
b3194	IPR030802
b3195	IPR003593
b3195	IPR003439
b3195	IPR017871
b3195	IPR030296
b3195	IPR027417
b3196	IPR004481
b3196	IPR004837
b3197	IPR000644
b3197	IPR004800
b3197	IPR001347
b3197	IPR035474
b3198	IPR036412
b3198	IPR023214
b3198	IPR010023
b3199	IPR010664
b3199	IPR026265
b3200	IPR014340
b3200	IPR005653
b3201	IPR003593
b3201	IPR003439
b3201	IPR017871
b3201	IPR032823
b3201	IPR030921
b3201	IPR027417
b3202	IPR000394
b3202	IPR007046
b3202	IPR007634
b3202	IPR038709
b3203	IPR036567
b3203	IPR003489
b3204	IPR016152
b3204	IPR002178
b3204	IPR006320
b3205	IPR027417
b3205	IPR005337
b3206	IPR000032
b3206	IPR035895
b3206	IPR001020
b3206	IPR002114
b3207	IPR011009
b3207	IPR019647
b3208	IPR001264
b3208	IPR023346
b3208	IPR036950
b3208	IPR011812
b3210	IPR027460
b3210	IPR011006
b3210	IPR003594
b3210	IPR036890
b3210	IPR005467
b3210	IPR003661
b3210	IPR036097
b3210	IPR040642
b3210	IPR036641
b3210	IPR000014
b3210	IPR000700
b3210	IPR035965
b3210	IPR013767
b3210	IPR004358
b3210	IPR008207
b3210	IPR014409
b3210	IPR001789
b3211	IPR039661
b3211	IPR006638
b3211	IPR032432
b3211	IPR007197
b3211	IPR023404
b3211	IPR005911
b3212	IPR013785
b3212	IPR017932
b3212	IPR002489
b3212	IPR036485
b3212	IPR006982
b3212	IPR002932
b3212	IPR029055
b3213	IPR017896
b3213	IPR028261
b3213	IPR036188
b3213	IPR023753
b3213	IPR006006
b3213	IPR009051
b3214	IPR010546
b3215	IPR013783
b3215	IPR008962
b3215	IPR036316
b3215	IPR016147
b3216	IPR000015
b3216	IPR018030
b3216	IPR042186
b3216	IPR025949
b3216	IPR043142
b3216	IPR025885
b3216	IPR037224
b3218	IPR002559
b3218	IPR008490
b3219	IPR010546
b3220	IPR009362
b3220	IPR041527
b3221	IPR004375
b3221	IPR037012
b3222	IPR043129
b3222	IPR023945
b3222	IPR000600
b3223	IPR013785
b3223	IPR007260
b3223	IPR011060
b3224	IPR011701
b3224	IPR020846
b3224	IPR036259
b3224	IPR004742
b3225	IPR013785
b3225	IPR002220
b3225	IPR005264
b3225	IPR020625
b3225	IPR020624
b3226	IPR011711
b3226	IPR008920
b3226	IPR000524
b3226	IPR023730
b3226	IPR036388
b3226	IPR036390
b3227	IPR004669
b3227	IPR018385
b3228	IPR007481
b3228	IPR036760
b3229	IPR010987
b3229	IPR036282
b3229	IPR040079
b3229	IPR004045
b3229	IPR004046
b3229	IPR034341
b3229	IPR036249
b3230	IPR020568
b3230	IPR014721
b3230	IPR000754
b3230	IPR023035
b3230	IPR020574
b3231	IPR005822
b3231	IPR005823
b3231	IPR023563
b3231	IPR036899
b3232	IPR005654
b3232	IPR027417
b3232	IPR030870
b3233	IPR009386
b3234	IPR001478
b3234	IPR036034
b3234	IPR011782
b3234	IPR009003
b3234	IPR001940
b3235	IPR001478
b3235	IPR036034
b3235	IPR011783
b3235	IPR009003
b3235	IPR043504
b3235	IPR001940
b3236	IPR001557
b3236	IPR022383
b3236	IPR001236
b3236	IPR015955
b3236	IPR001252
b3236	IPR010097
b3236	IPR023958
b3236	IPR036291
b3237	IPR001669
b3237	IPR020899
b3237	IPR036251
b3237	IPR020900
b3237	IPR036388
b3237	IPR036390
b3238	IPR025543
b3238	IPR010854
b3238	IPR036275
b3239	IPR000468
b3239	IPR035905
b3240	IPR006726
b3240	IPR023706
b3241	IPR039562
b3241	IPR022871
b3241	IPR006143
b3242	IPR012451
b3243	IPR005119
b3243	IPR000847
b3243	IPR036388
b3243	IPR036390
b3244	IPR025502
b3244	IPR002510
b3244	IPR035068
b3244	IPR036059
b3247	IPR012340
b3247	IPR019307
b3247	IPR004659
b3247	IPR022967
b3247	IPR003029
b3248	IPR029001
b3248	IPR003697
b3249	IPR007227
b3249	IPR026034
b3250	IPR042177
b3250	IPR042175
b3250	IPR007221
b3251	IPR043129
b3251	IPR004753
b3252	IPR001633
b3252	IPR035919
b3252	IPR033423
b3252	IPR000160
b3252	IPR029787
b3252	IPR043128
b3253	IPR014188
b3253	IPR013149
b3253	IPR013154
b3253	IPR011032
b3253	IPR036291
b3253	IPR020843
b3255	IPR001249
b3255	IPR001882
b3255	IPR000089
b3255	IPR011053
b3256	IPR004549
b3256	IPR011761
b3256	IPR013815
b3256	IPR005481
b3256	IPR011764
b3256	IPR005482
b3256	IPR005479
b3256	IPR016185
b3256	IPR011054
b3257	IPR010398
b3258	IPR038377
b3258	IPR011849
b3258	IPR001734
b3258	IPR018212
b3259	IPR004498
b3259	IPR029063
b3260	IPR013785
b3260	IPR035587
b3260	IPR001269
b3260	IPR032887
b3260	IPR024036
b3260	IPR004652
b3260	IPR018517
b3261	IPR005412
b3261	IPR009057
b3261	IPR002197
b3262	IPR002941
b3262	IPR002052
b3262	IPR001091
b3262	IPR029063
b3263	IPR022540
b3264	IPR023772
b3264	IPR009057
b3264	IPR001647
b3264	IPR036271
b3264	IPR013572
b3265	IPR043602
b3265	IPR032317
b3265	IPR006143
b3266	IPR027463
b3266	IPR001036
b3266	IPR004764
b3268	IPR018313
b3268	IPR001638
b3269	IPR010065
b3269	IPR043429
b3269	IPR000515
b3269	IPR035906
b3270	IPR010065
b3270	IPR043429
b3270	IPR000515
